hour,rack_it_000_kw,rack_it_001_kw,rack_it_002_kw,rack_it_003_kw,rack_it_004_kw,rack_it_005_kw,rack_it_006_kw,rack_it_007_kw,rack_it_008_kw,rack_it_009_kw,rack_it_010_kw,rack_it_011_kw,rack_it_012_kw,rack_it_013_kw,rack_it_014_kw,rack_it_015_kw,rack_it_016_kw,rack_it_017_kw,rack_it_018_kw,rack_it_019_kw,rack_it_020_kw,rack_it_021_kw,rack_it_022_kw,rack_it_023_kw,rack_it_024_kw,rack_it_025_kw,rack_it_026_kw,rack_it_027_kw,rack_it_028_kw,rack_it_029_kw,rack_it_030_kw,rack_it_031_kw,rack_it_032_kw,rack_it_033_kw,rack_it_034_kw,rack_it_035_kw,rack_it_036_kw,rack_it_037_kw,rack_it_038_kw,rack_it_039_kw,rack_it_040_kw,rack_it_041_kw,rack_it_042_kw,rack_it_043_kw,rack_it_044_kw,rack_it_045_kw,rack_it_046_kw,rack_it_047_kw,rack_it_048_kw,it_total_kw
2020-03-09 21:00:00+00:00,11.398666666666667,11.501555555555555,11.67388888888889,10.238,10.928222222222223,6.985444444444444,9.728777777777777,9.612444444444444,13.345222222222223,13.172888888888888,9.254555555555555,12.574777777777777,12.649222222222223,13.356555555555556,13.410444444444444,12.099777777777778,12.02211111111111,12.195,14.020444444444445,13.523444444444443,11.988666666666667,12.001888888888889,10.753,13.208,13.148111111111112,15.363333333333333,13.043,12.856111111111112,14.226777777777778,12.75,13.780444444444445,11.293444444444445,15.271,10.681,13.981777777777777,13.320666666666666,12.529111111111112,10.581111111111111,13.437555555555555,12.931888888888889,11.878111111111112,14.222555555555555,12.100777777777777,11.836555555555556,13.920444444444444,13.912555555555555,12.841555555555555,12.514555555555557,12.705333333333334,606.7707777777778
2020-03-09 22:00:00+00:00,19.808333333333334,19.86122222222222,20.41722222222222,17.93422222222222,19.135666666666665,12.116888888888889,16.93288888888889,16.909222222222223,23.258777777777777,22.984555555555556,16.017222222222223,21.983888888888888,21.898222222222223,23.216222222222225,23.217444444444446,21.037666666666667,21.031111111111112,21.25477777777778,25.101222222222223,24.093,21.37077777777778,21.335444444444445,19.011555555555557,23.09511111111111,23.323333333333334,27.296,23.090666666666667,22.48988888888889,25.095222222222223,22.627444444444443,24.312444444444445,20.155555555555555,27.01311111111111,18.699444444444445,24.307444444444442,22.98777777777778,21.768555555555555,18.306444444444445,23.307888888888886,22.40222222222222,20.686888888888888,24.698555555555554,21.145444444444443,20.660555555555558,24.18888888888889,24.115333333333332,22.07411111111111,21.965,22.499777777777776,1062.2406666666668
2020-03-09 23:00:00+00:00,19.17577777777778,19.102777777777778,19.666555555555554,17.284333333333333,18.381444444444444,11.716000000000001,16.292333333333332,16.204444444444444,22.588,22.326888888888888,15.399,21.242444444444445,21.244333333333334,22.45877777777778,22.438000000000002,20.271444444444445,19.912777777777777,20.321555555555555,24.27911111111111,23.098444444444446,20.339444444444446,20.460333333333335,18.193,22.28511111111111,22.174333333333333,25.805222222222223,21.909444444444443,21.516444444444446,23.896,21.329444444444444,23.10022222222222,19.160555555555554,25.841555555555555,18.302777777777777,23.58277777777778,22.590888888888887,21.25444444444444,17.727888888888888,22.62822222222222,21.656888888888886,19.961444444444446,23.949444444444445,20.436555555555554,19.851222222222223,23.291666666666664,23.28977777777778,21.397333333333332,21.16911111111111,21.65377777777778,1022.1597777777779
2020-03-10 00:00:00+00:00,20.864444444444445,20.836777777777776,21.511222222222223,18.958666666666666,20.121444444444446,12.871222222222222,17.83811111111111,17.778555555555556,24.648,24.433222222222224,16.800555555555555,23.208111111111112,23.047777777777778,24.553333333333335,24.501666666666665,22.08511111111111,21.782333333333334,21.956333333333333,25.986444444444444,24.874111111111112,21.990333333333332,22.031333333333333,19.60188888888889,23.868555555555556,24.018444444444444,28.105333333333334,23.803333333333335,23.320444444444444,25.897,23.238444444444443,25.064444444444444,20.799888888888887,28.096,19.714333333333332,25.700444444444443,24.411555555555555,23.063333333333333,19.299444444444443,24.529,23.602777777777778,21.867333333333335,25.94777777777778,22.222,21.863444444444443,25.462333333333333,25.45111111111111,23.412,23.194111111111113,23.73188888888889,1111.965777777778
2020-03-10 01:00:00+00:00,18.47211111111111,18.46988888888889,18.997777777777777,16.74822222222222,17.811444444444444,11.344666666666667,15.858333333333334,15.709777777777777,21.805444444444444,21.574,14.918888888888889,20.503666666666668,20.464444444444446,21.71211111111111,21.825444444444443,19.546333333333333,19.453555555555557,19.905,23.463,22.310888888888886,19.630444444444446,19.71077777777778,17.506333333333334,21.458555555555556,21.460444444444445,25.01888888888889,21.257444444444445,20.948333333333334,23.278555555555556,20.64,22.385444444444445,18.559666666666665,24.993666666666666,17.435444444444443,22.786,21.749444444444443,20.46611111111111,17.151,21.826333333333334,20.911666666666665,19.302111111111113,23.166444444444444,19.727333333333334,19.27011111111111,22.523444444444443,22.606555555555556,20.747111111111114,20.488777777777777,20.95388888888889,988.8553333333333
2020-03-10 02:00:00+00:00,16.377666666666666,16.464111111111112,17.03788888888889,14.747,15.805111111111112,10.06186111111111,14.020333333333333,13.798,19.281111111111112,19.00433333333333,13.099222222222222,18.08866666666667,18.14288888888889,19.26688888888889,19.21,17.39902777777778,17.34625,17.643333333333334,20.641333333333332,19.656444444444443,17.377444444444446,17.453,15.523111111111112,19.034555555555556,19.032333333333334,22.25322222222222,18.871666666666666,18.469666666666665,20.563,18.44522222222222,19.769222222222226,16.450444444444447,22.172888888888888,15.427888888888889,20.099333333333334,19.273777777777777,18.08522222222222,15.127444444444444,19.341555555555555,18.645222222222223,17.145777777777777,20.38277777777778,17.398444444444443,16.979333333333333,20.033666666666665,19.991666666666667,18.314666666666668,18.089666666666666,18.491,875.3346944444445
2020-03-10 03:00:00+00:00,18.608333333333334,18.66488888888889,19.224333333333334,16.864666666666665,17.92866666666667,11.566583333333334,15.924222222222223,15.901444444444444,21.98777777777778,21.738333333333333,15.060555555555556,20.723555555555556,20.679666666666666,21.964555555555556,21.97577777777778,19.917539682539683,19.623444444444445,19.75411111111111,23.03888888888889,22.24088888888889,19.546,19.594,17.477777777777778,21.29888888888889,21.38088888888889,24.997777777777777,21.188777777777776,20.871333333333332,23.079666666666668,20.701444444444444,22.267,18.482555555555557,24.925,17.60077777777778,22.91,21.87911111111111,20.58088888888889,17.315,21.994888888888887,21.153777777777776,19.503999999999998,23.277555555555555,19.889222222222223,19.44522222222222,22.776,22.816,20.901666666666667,20.618333333333332,21.11422222222222,992.9760119047619
2020-03-10 04:00:00+00:00,16.930333333333333,16.954777777777778,17.523111111111113,15.317222222222222,16.38388888888889,10.551222222222222,14.51088888888889,14.383555555555555,19.94688888888889,19.63577777777778,13.713555555555555,18.75911111111111,18.720444444444443,19.88722222222222,19.922333333333334,18.041,17.78522222222222,17.866444444444443,21.33211111111111,20.523444444444443,17.908666666666665,18.063111111111112,16.150222222222222,19.766,19.762444444444444,23.003666666666668,19.61111111111111,19.227222222222224,21.32588888888889,19.16188888888889,20.666222222222224,17.03,22.97211111111111,15.90788888888889,20.855555555555558,19.778333333333332,18.745333333333335,15.88111111111111,19.97488888888889,19.164555555555555,17.64311111111111,21.173222222222222,17.946555555555555,17.733666666666668,20.62177777777778,20.701333333333334,18.86877777777778,18.669777777777778,19.096555555555554,906.0995555555558
2020-03-10 05:00:00+00:00,6.914999999999999,7.055555555555555,7.003444444444444,6.1292222222222215,6.569999999999999,4.2444444444444445,5.8629999999999995,5.698333333333333,7.984333333333333,7.870666666666666,5.623222222222222,7.538222222222222,7.662666666666666,8.069888888888888,8.081111111111111,7.329111111111111,7.237111111111111,7.342999999999999,8.239555555555555,7.916666666666666,7.063333333333333,7.066555555555555,6.378,7.919555555555555,7.820555555555555,9.151888888888887,7.712777777777777,7.693999999999999,8.414444444444444,7.531444444444444,8.12111111111111,6.573666666666666,9.056333333333333,6.451999999999999,8.460222222222221,8.014333333333333,7.561999999999999,6.457333333333333,8.16788888888889,7.8102222222222215,7.230666666666666,8.675888888888888,7.301111111111111,7.133555555555555,8.431555555555555,8.434111111111111,7.848555555555555,7.546888888888889,7.575888888888889,363.9804444444444
2020-03-10 06:00:00+00:00,6.030666666666666,6.233444444444444,6.125555555555556,5.329555555555555,5.735666666666666,3.6975555555555553,5.116555555555555,4.956444444444444,6.958,6.852222222222222,4.916777777777778,6.553444444444444,6.693666666666666,7.044444444444443,7.050777777777777,6.403444444444444,6.326333333333333,6.398111111111111,7.0328888888888885,6.853999999999999,6.1274444444444445,6.122444444444445,5.5424444444444445,6.89711111111111,6.786,7.945888888888888,6.679333333333333,6.711333333333333,7.320666666666666,6.568333333333333,7.1051111111111105,5.708888888888889,7.871333333333333,5.588333333333333,7.364777777777777,6.991666666666666,6.562666666666666,5.626777777777778,7.124222222222222,6.805555555555555,6.2924444444444445,7.546444444444444,6.333444444444444,6.184888888888889,7.364555555555555,7.376222222222222,6.870555555555555,6.561444444444445,6.520666666666666,316.81055555555554
2020-03-10 07:00:00+00:00,6.0343333333333335,6.2364444444444445,6.131666666666667,5.334333333333333,5.743444444444444,3.7007777777777777,5.120333333333333,4.958555555555556,6.964444444444444,6.8549999999999995,4.919444444444444,6.5633333333333335,6.697555555555556,7.049222222222222,7.054555555555555,6.408666666666666,6.3309999999999995,6.402666666666667,7.036888888888888,6.860777777777778,6.122777777777777,6.119777777777777,5.5456666666666665,6.895888888888889,6.786777777777778,7.9366666666666665,6.671444444444444,6.698333333333332,7.330888888888889,6.576,7.119222222222222,5.719444444444444,7.879666666666667,5.587888888888888,7.361888888888888,6.990666666666667,6.558999999999999,5.626555555555555,7.118111111111111,6.800999999999999,6.282555555555556,7.529111111111111,6.324222222222222,6.185666666666666,7.366666666666666,7.388555555555555,6.880888888888888,6.564555555555555,6.525888888888889,316.89922222222225
