Date/Time,热负荷/kWh,冷负荷/kWh,电负荷/kWh
Year 1 Jul 06 0:00,0,929.895721839659,149.24179646217
Year 1 Jul 06 1:00,0,639.780416118289,73.2926104169826
Year 1 Jul 06 2:00,0,525.82092858819,73.2926104169826
Year 1 Jul 06 3:00,0,405.752880219564,73.2926104169826
Year 1 Jul 06 4:00,0,267.553008240333,73.2926104169826
Year 1 Jul 06 5:00,0,202.618717916751,73.2926104169826
Year 1 Jul 06 6:00,0,203.020759980361,73.2926104169826
Year 1 Jul 06 7:00,0,338.389757276754,418.078268258873
Year 1 Jul 06 8:00,0,1356.11373670686,2075.18969893181
Year 1 Jul 06 9:00,0,1813.98237621461,2422.07513149435
Year 1 Jul 06 10:00,0,1164.12007394586,2185.95929338831
Year 1 Jul 06 11:00,0,0,402.311502698136
Year 1 Jul 06 12:00,0,0,402.311502698136
Year 1 Jul 06 13:00,0,0,402.311502698136
Year 1 Jul 06 14:00,0,0,402.311502698136
Year 1 Jul 06 15:00,0,822.72599156348,402.311502698136
Year 1 Jul 06 16:00,0,783.085242789231,402.311502698136
Year 1 Jul 06 17:00,0,1295.6549191086,677.720851919031
Year 1 Jul 06 18:00,0,1788.33313346393,753.670037964219
Year 1 Jul 06 19:00,0,1903.48922228895,1007.48857692571
Year 1 Jul 06 20:00,0,2058.68914150848,2106.0735031692
Year 1 Jul 06 21:00,0,3369.58739558084,2182.02268921439
Year 1 Jul 06 22:00,0,3114.50175670881,2103.41656094939
Year 1 Jul 06 23:00,0,2376.29309391347,1677.06716828345
Year 1 Jul 07 0:00,0,934.052405751372,189.450239483545
Year 1 Jul 07 1:00,0,680.447874362527,73.2926104169826
Year 1 Jul 07 2:00,0,586.915925264687,73.2926104169826
Year 1 Jul 07 3:00,0,431.921359863653,73.2926104169826
Year 1 Jul 07 4:00,0,240.049541101751,73.2926104169826
Year 1 Jul 07 5:00,0,125.005085318752,73.2926104169826
Year 1 Jul 07 6:00,0,103.88777805923,73.2926104169826
Year 1 Jul 07 7:00,0,225.013220674815,418.078268258873
Year 1 Jul 07 8:00,0,1288.11527827407,2075.18969893181
Year 1 Jul 07 9:00,0,1799.1387047175,2227.08485999399
Year 1 Jul 07 10:00,0,1161.58064514615,1990.96902188795
Year 1 Jul 07 11:00,0,0,207.321231197771
Year 1 Jul 07 12:00,0,0,207.321231197771
Year 1 Jul 07 13:00,0,0,207.321231197771
Year 1 Jul 07 14:00,0,0,207.321231197771
Year 1 Jul 07 15:00,0,960.351269246699,207.321231197771
Year 1 Jul 07 16:00,0,934.074983852546,207.321231197771
Year 1 Jul 07 17:00,0,1689.56044555249,482.730580418671
Year 1 Jul 07 18:00,0,2420.51500380698,558.679766463855
Year 1 Jul 07 19:00,0,2403.24829180665,1007.48857692571
Year 1 Jul 07 20:00,0,2450.13428170958,2106.0735031692
Year 1 Jul 07 21:00,0,4127.62208948791,2182.02268921439
Year 1 Jul 07 22:00,0,3550.27563513474,2103.41656094939
Year 1 Jul 07 23:00,0,2658.98564409271,1677.06716828345
Year 1 Jul 08 0:00,0,1120.57819585456,189.450239483545
Year 1 Jul 08 1:00,0,862.65925599953,73.2926104169826
Year 1 Jul 08 2:00,0,749.721455279906,73.2926104169826
Year 1 Jul 08 3:00,0,597.407068148809,73.2926104169826
Year 1 Jul 08 4:00,0,370.137902516657,73.2926104169826
Year 1 Jul 08 5:00,0,240.398398756935,73.2926104169826
Year 1 Jul 08 6:00,0,202.441436065623,73.2926104169826
Year 1 Jul 08 7:00,0,346.991897845278,429.874775032858
Year 1 Jul 08 8:00,0,1496.627852,1988.34660328931
Year 1 Jul 08 9:00,0,1971.51947703637,2335.23203585185
Year 1 Jul 08 10:00,0,1220.70600698664,2063.72717938151
Year 1 Jul 08 11:00,0,0,268.282881917347
Year 1 Jul 08 12:00,0,0,268.282881917347
Year 1 Jul 08 13:00,0,0,268.282881917347
Year 1 Jul 08 14:00,0,0,268.282881917347
Year 1 Jul 08 15:00,0,801.80160083277,268.282881917347
Year 1 Jul 08 16:00,0,843.500181915378,268.282881917347
Year 1 Jul 08 17:00,0,1692.72311930334,610.705825464329
Year 1 Jul 08 18:00,0,2465.35686184765,686.655011509517
Year 1 Jul 08 19:00,0,2550.16295432788,1031.08159047369
Year 1 Jul 08 20:00,0,2725.41936599929,2153.25902830749
Year 1 Jul 08 21:00,0,4696.48854923877,2229.20821435268
Year 1 Jul 08 22:00,0,4270.36487709771,2117.57226868664
Year 1 Jul 08 23:00,0,3229.67273142151,1632.39048398031
Year 1 Jul 09 0:00,0,1395.46591329386,149.24179646217
Year 1 Jul 09 1:00,0,971.347985055068,73.2926104169826
Year 1 Jul 09 2:00,0,786.311853929335,73.2926104169826
Year 1 Jul 09 3:00,0,674.588148100802,73.2926104169826
Year 1 Jul 09 4:00,0,575.553290729219,73.2926104169826
Year 1 Jul 09 5:00,0,584.13749411326,73.2926104169826
Year 1 Jul 09 6:00,0,599.555610403332,73.2926104169826
Year 1 Jul 09 7:00,0,709.01140675276,429.874775032858
Year 1 Jul 09 8:00,0,1759.2770772821,1988.34660328931
Year 1 Jul 09 9:00,0,2281.77217865625,2335.23203585185
Year 1 Jul 09 10:00,0,1506.683939,2063.72717938151
Year 1 Jul 09 11:00,0,0,268.282881917347
Year 1 Jul 09 12:00,0,0,268.282881917347
Year 1 Jul 09 13:00,0,0,268.282881917347
Year 1 Jul 09 14:00,0,0,268.282881917347
Year 1 Jul 09 15:00,0,876.563344120606,268.282881917347
Year 1 Jul 09 16:00,0,903.348507063561,268.282881917347
Year 1 Jul 09 17:00,0,1637.47202047042,610.705825464329
Year 1 Jul 09 18:00,0,2365.57780064449,686.655011509517
Year 1 Jul 09 19:00,0,2593.56294747689,1031.08159047369
Year 1 Jul 09 20:00,0,2817.83460248742,2153.25902830749
Year 1 Jul 09 21:00,0,5011.59761894774,2229.20821435268
Year 1 Jul 09 22:00,0,4329.3242558379,2117.57226868664
Year 1 Jul 09 23:00,0,3256.83060501465,1632.39048398031
Year 1 Jul 10 0:00,0,1438.24174614625,149.24179646217
Year 1 Jul 10 1:00,0,1112.35912950838,73.2926104169826
Year 1 Jul 10 2:00,0,982.37768745135,73.2926104169826
Year 1 Jul 10 3:00,0,851.681939534134,73.2926104169826
Year 1 Jul 10 4:00,0,713.963507981334,73.2926104169826
Year 1 Jul 10 5:00,0,777.29596499902,73.2926104169826
Year 1 Jul 10 6:00,0,914.779331735946,73.2926104169826
Year 1 Jul 10 7:00,0,1165.68424147552,429.874775032858
Year 1 Jul 10 8:00,0,2812.42984050026,1988.34660328931
Year 1 Jul 10 9:00,0,3103.61294552677,2335.23203585185
Year 1 Jul 10 10:00,0,1681.73404413891,2063.72717938151
Year 1 Jul 10 11:00,0,0,268.282881917347
Year 1 Jul 10 12:00,0,0,268.282881917347
Year 1 Jul 10 13:00,0,0,268.282881917347
Year 1 Jul 10 14:00,0,0,268.282881917347
Year 1 Jul 10 15:00,0,1102.57887632592,268.282881917347
Year 1 Jul 10 16:00,0,939.916151639695,268.282881917347
Year 1 Jul 10 17:00,0,1808.24409298373,610.705825464329
Year 1 Jul 10 18:00,0,2667.95354332467,686.655011509517
Year 1 Jul 10 19:00,0,2881.48101091292,1031.08159047369
Year 1 Jul 10 20:00,0,3119.90220236026,2153.25902830749
Year 1 Jul 10 21:00,0,5542.93463151189,2229.20821435268
Year 1 Jul 10 22:00,0,4754.76500995432,2117.57226868664
Year 1 Jul 10 23:00,0,3537.07648218228,1632.39048398031
Year 1 Jul 11 0:00,0,1601.01247193891,149.24179646217
Year 1 Jul 11 1:00,0,1218.03994530076,73.2926104169826
Year 1 Jul 11 2:00,0,1047.78970257467,73.2926104169826
Year 1 Jul 11 3:00,0,850.65013434633,73.2926104169826
Year 1 Jul 11 4:00,0,628.441992495894,73.2926104169826
Year 1 Jul 11 5:00,0,610.728093031122,73.2926104169826
Year 1 Jul 11 6:00,0,657.354326411232,73.2926104169826
Year 1 Jul 11 7:00,0,819.689807113388,429.874775032858
Year 1 Jul 11 8:00,0,2166.66491267329,1988.34660328931
Year 1 Jul 11 9:00,0,2595.70312323341,2335.23203585185
Year 1 Jul 11 10:00,0,1519.62760023997,2063.72717938151
Year 1 Jul 11 11:00,0,0,268.282881917347
Year 1 Jul 11 12:00,0,0,268.282881917347
Year 1 Jul 11 13:00,0,0,268.282881917347
Year 1 Jul 11 14:00,0,0,268.282881917347
Year 1 Jul 11 15:00,0,1215.48628085792,268.282881917347
Year 1 Jul 11 16:00,0,1072.78974393381,268.282881917347
Year 1 Jul 11 17:00,0,2299.16543339521,610.705825464329
Year 1 Jul 11 18:00,0,3405.07943726068,686.655011509517
Year 1 Jul 11 19:00,0,3393.54992143107,1031.08159047369
Year 1 Jul 11 20:00,0,3562.86309588606,2153.25902830749
Year 1 Jul 11 21:00,0,6537.8293582622,2229.20821435268
Year 1 Jul 11 22:00,0,5521.51209433446,2117.57226868664
Year 1 Jul 11 23:00,0,4084.50456590998,1632.39048398031
Year 1 Jul 12 0:00,0,1924.85616189567,149.24179646217
Year 1 Jul 12 1:00,0,1556.19471418654,73.2926104169826
Year 1 Jul 12 2:00,0,1416.4503933491,73.2926104169826
Year 1 Jul 12 3:00,0,1247.46392133692,73.2926104169826
Year 1 Jul 12 4:00,0,1053.20660705947,73.2926104169826
Year 1 Jul 12 5:00,0,1206.92598042647,73.2926104169826
Year 1 Jul 12 6:00,0,1472.36331881074,73.2926104169826
Year 1 Jul 12 7:00,0,1698.36021471535,429.874775032858
Year 1 Jul 12 8:00,0,3044.35845614266,1988.34660328931
Year 1 Jul 12 9:00,0,3414.61163476597,2335.23203585185
Year 1 Jul 12 10:00,0,1833.12681750802,2063.72717938151
Year 1 Jul 12 11:00,0,0,268.282881917347
Year 1 Jul 12 12:00,0,0,268.282881917347
Year 1 Jul 12 13:00,0,0,268.282881917347
Year 1 Jul 12 14:00,0,0,268.282881917347
Year 1 Jul 12 15:00,0,830.946351960054,268.282881917347
Year 1 Jul 12 16:00,0,938.016139407754,268.282881917347
Year 1 Jul 12 17:00,0,2135.33402387494,610.705825464329
Year 1 Jul 12 18:00,0,3665.44195321211,686.655011509517
Year 1 Jul 12 19:00,0,3838.46058216639,1031.08159047369
Year 1 Jul 12 20:00,0,3728.14776626289,2153.25902830749
Year 1 Jul 12 21:00,0,5712.12562607218,2229.20821435268
Year 1 Jul 12 22:00,0,3857.69533029732,2117.57226868664
Year 1 Jul 12 23:00,0,2606.52129637124,1632.39048398031
Year 1 Jul 13 0:00,0,972.623472035374,149.24179646217
Year 1 Jul 13 1:00,0,718.564818286156,73.2926104169826
Year 1 Jul 13 2:00,0,713.65843935203,73.2926104169826
Year 1 Jul 13 3:00,0,741.828529979345,73.2926104169826
Year 1 Jul 13 4:00,0,707.271096237772,73.2926104169826
Year 1 Jul 13 5:00,0,812.699061643556,73.2926104169826
Year 1 Jul 13 6:00,0,994.180814663953,73.2926104169826
Year 1 Jul 13 7:00,0,1210.90645025671,418.078268258873
Year 1 Jul 13 8:00,0,2746.61027892715,2075.18969893181
Year 1 Jul 13 9:00,0,2982.47651107566,2422.07513149435
Year 1 Jul 13 10:00,0,1562.90666061602,2185.95929338831
Year 1 Jul 13 11:00,0,0,402.311502698136
Year 1 Jul 13 12:00,0,0,402.311502698136
Year 1 Jul 13 13:00,0,0,402.311502698136
Year 1 Jul 13 14:00,0,0,402.311502698136
Year 1 Jul 13 15:00,0,1260.96925347841,402.311502698136
Year 1 Jul 13 16:00,0,1131.4198613296,402.311502698136
Year 1 Jul 13 17:00,0,2080.1476933286,677.720851919031
Year 1 Jul 13 18:00,0,3588.20248847577,753.670037964219
Year 1 Jul 13 19:00,0,3582.88606398473,1007.48857692571
Year 1 Jul 13 20:00,0,3661.45898645669,2106.0735031692
Year 1 Jul 13 21:00,0,6415.20022347553,2182.02268921439
Year 1 Jul 13 22:00,0,5035.73683105879,2103.41656094939
Year 1 Jul 13 23:00,0,3844.05312624193,1677.06716828345
Year 1 Jul 14 0:00,0,1655.66219213991,189.450239483545
Year 1 Jul 14 1:00,0,1212.28288470742,73.2926104169826
Year 1 Jul 14 2:00,0,977.545257916131,73.2926104169826
Year 1 Jul 14 3:00,0,767.657775553007,73.2926104169826
Year 1 Jul 14 4:00,0,619.738092620328,73.2926104169826
Year 1 Jul 14 5:00,0,680.395055162937,73.2926104169826
Year 1 Jul 14 6:00,0,819.139280714859,73.2926104169826
Year 1 Jul 14 7:00,0,1032.9615420327,418.078268258873
Year 1 Jul 14 8:00,0,2424.59256220865,2075.18969893181
Year 1 Jul 14 9:00,0,2570.83007712431,2227.08485999399
Year 1 Jul 14 10:00,0,1325.59381545032,1990.96902188795
Year 1 Jul 14 11:00,0,0,207.321231197771
Year 1 Jul 14 12:00,0,0,207.321231197771
Year 1 Jul 14 13:00,0,0,207.321231197771
Year 1 Jul 14 14:00,0,0,207.321231197771
Year 1 Jul 14 15:00,0,589.535210015725,207.321231197771
Year 1 Jul 14 16:00,0,615.615913865348,207.321231197771
Year 1 Jul 14 17:00,0,836.207283852349,482.730580418671
Year 1 Jul 14 18:00,0,1048.10126701184,558.679766463855
Year 1 Jul 14 19:00,0,1233.69081599492,1007.48857692571
Year 1 Jul 14 20:00,0,1623.70526849249,2106.0735031692
Year 1 Jul 14 21:00,0,2611.68503478727,2182.02268921439
Year 1 Jul 14 22:00,0,2716.40602166228,2103.41656094939
Year 1 Jul 14 23:00,0,2155.02298229172,1677.06716828345
Year 1 Jul 15 0:00,0,672.883039340803,189.450239483545
Year 1 Jul 15 1:00,0,398.89020193658,73.2926104169826
Year 1 Jul 15 2:00,0,304.792092905112,73.2926104169826
Year 1 Jul 15 3:00,0,219.593963645151,73.2926104169826
Year 1 Jul 15 4:00,0,139.600049913082,73.2926104169826
Year 1 Jul 15 5:00,0,92.7757295515155,73.2926104169826
Year 1 Jul 15 6:00,0,106.197296025274,73.2926104169826
Year 1 Jul 15 7:00,0,278.614444332242,429.874775032858
Year 1 Jul 15 8:00,0,1763.89534873083,1988.34660328931
Year 1 Jul 15 9:00,0,2033.54848704196,2335.23203585185
Year 1 Jul 15 10:00,0,1145.23772317977,2063.72717938151
Year 1 Jul 15 11:00,0,0,268.282881917347
Year 1 Jul 15 12:00,0,0,268.282881917347
Year 1 Jul 15 13:00,0,0,268.282881917347
Year 1 Jul 15 14:00,0,0,268.282881917347
Year 1 Jul 15 15:00,0,461.429408975201,268.282881917347
Year 1 Jul 15 16:00,0,542.371579830675,268.282881917347
Year 1 Jul 15 17:00,0,1095.13882291664,610.705825464329
Year 1 Jul 15 18:00,0,1733.71198382792,686.655011509517
Year 1 Jul 15 19:00,0,2323.61812010359,1031.08159047369
Year 1 Jul 15 20:00,0,2686.26207638531,2153.25902830749
Year 1 Jul 15 21:00,0,4579.73878418674,2229.20821435268
Year 1 Jul 15 22:00,0,3716.49097002101,2117.57226868664
Year 1 Jul 15 23:00,0,2792.09891740197,1632.39048398031
Year 1 Jul 16 0:00,0,985.708017613983,149.24179646217
Year 1 Jul 16 1:00,0,501.515468138269,73.2926104169826
Year 1 Jul 16 2:00,0,230.487457925557,73.2926104169826
Year 1 Jul 16 3:00,0,105.43559081084,73.2926104169826
Year 1 Jul 16 4:00,0,30.7574361536581,73.2926104169826
Year 1 Jul 16 5:00,0,8.55797786180453,73.2926104169826
Year 1 Jul 16 6:00,0,14.8434480099299,73.2926104169826
Year 1 Jul 16 7:00,0,96.2910902226715,429.874775032858
Year 1 Jul 16 8:00,0,1203.26237968446,1988.34660328931
Year 1 Jul 16 9:00,0,1639.0913629957,2335.23203585185
Year 1 Jul 16 10:00,0,1064.1989066455,2063.72717938151
Year 1 Jul 16 11:00,0,0,268.282881917347
Year 1 Jul 16 12:00,0,0,268.282881917347
Year 1 Jul 16 13:00,0,0,268.282881917347
Year 1 Jul 16 14:00,0,0,268.282881917347
Year 1 Jul 16 15:00,0,342.880505845736,268.282881917347
Year 1 Jul 16 16:00,0,385.264913228085,268.282881917347
Year 1 Jul 16 17:00,0,840.364950841212,610.705825464329
Year 1 Jul 16 18:00,0,1047.9092813198,686.655011509517
Year 1 Jul 16 19:00,0,1498.0254494445,1031.08159047369
Year 1 Jul 16 20:00,0,1950.87015598746,2153.25902830749
Year 1 Jul 16 21:00,0,3348.78922886739,2229.20821435268
Year 1 Jul 16 22:00,0,2805.12303861822,2117.57226868664
Year 1 Jul 16 23:00,0,1998.58210156525,1632.39048398031
Year 1 Jul 17 0:00,0,592.090874711595,149.24179646217
Year 1 Jul 17 1:00,0,271.786210608099,73.2926104169826
Year 1 Jul 17 2:00,0,166.860396759103,73.2926104169826
Year 1 Jul 17 3:00,0,58.0166154980959,73.2926104169826
Year 1 Jul 17 4:00,0,3.21630815672848,73.2926104169826
Year 1 Jul 17 5:00,0,2.98451527790332,73.2926104169826
Year 1 Jul 17 6:00,0,6.53177003024778,73.2926104169826
Year 1 Jul 17 7:00,0,84.807553754731,429.874775032858
Year 1 Jul 17 8:00,0,1173.7197796577,1988.34660328931
Year 1 Jul 17 9:00,0,1416.91584442396,2335.23203585185
Year 1 Jul 17 10:00,0,843.07216406916,2063.72717938151
Year 1 Jul 17 11:00,0,0,268.282881917347
Year 1 Jul 17 12:00,0,0,268.282881917347
Year 1 Jul 17 13:00,0,0,268.282881917347
Year 1 Jul 17 14:00,0,0,268.282881917347
Year 1 Jul 17 15:00,0,233.733414734965,268.282881917347
Year 1 Jul 17 16:00,0,278.016565751298,268.282881917347
Year 1 Jul 17 17:00,0,617.361145957903,610.705825464329
Year 1 Jul 17 18:00,0,825.123198586474,686.655011509517
Year 1 Jul 17 19:00,0,1308.76434387218,1031.08159047369
Year 1 Jul 17 20:00,0,1798.23158402555,2153.25902830749
Year 1 Jul 17 21:00,0,2638.88586606675,2229.20821435268
Year 1 Jul 17 22:00,0,2173.79524882279,2117.57226868664
Year 1 Jul 17 23:00,0,1450.55017081358,1632.39048398031
Year 1 Jul 18 0:00,0,192.579315077786,149.24179646217
Year 1 Jul 18 1:00,0,13.4153134646829,73.2926104169826
Year 1 Jul 18 2:00,0,0,73.2926104169826
Year 1 Jul 18 3:00,0,0,73.2926104169826
Year 1 Jul 18 4:00,0,0,73.2926104169826
Year 1 Jul 18 5:00,0,0,73.2926104169826
Year 1 Jul 18 6:00,0,0,73.2926104169826
Year 1 Jul 18 7:00,0,0,429.874775032858
Year 1 Jul 18 8:00,0,465.281651950358,1988.34660328931
Year 1 Jul 18 9:00,0,639.376221061743,2335.23203585185
Year 1 Jul 18 10:00,0,564.716836662822,2063.72717938151
Year 1 Jul 18 11:00,0,0,268.282881917347
Year 1 Jul 18 12:00,0,0,268.282881917347
Year 1 Jul 18 13:00,0,0,268.282881917347
Year 1 Jul 18 14:00,0,0,268.282881917347
Year 1 Jul 18 15:00,0,290.5962319,268.282881917347
Year 1 Jul 18 16:00,0,435.220342716892,268.282881917347
Year 1 Jul 18 17:00,0,1168.178119,610.705825464329
Year 1 Jul 18 18:00,0,1771.44521311561,686.655011509517
Year 1 Jul 18 19:00,0,2197.19439902163,1031.08159047369
Year 1 Jul 18 20:00,0,2567.71099973715,2153.25902830749
Year 1 Jul 18 21:00,0,4371.66753235095,2229.20821435268
Year 1 Jul 18 22:00,0,3256.91841802912,2117.57226868664
Year 1 Jul 18 23:00,0,2257.89316071262,1632.39048398031
Year 1 Jul 19 0:00,0,731.214912892579,149.24179646217
Year 1 Jul 19 1:00,0,407.935622361187,73.2926104169826
Year 1 Jul 19 2:00,0,271.040409309289,73.2926104169826
Year 1 Jul 19 3:00,0,155.094197592983,73.2926104169826
Year 1 Jul 19 4:00,0,54.9207768213175,73.2926104169826
Year 1 Jul 19 5:00,0,12.7359612655337,73.2926104169826
Year 1 Jul 19 6:00,0,25.7682947553684,73.2926104169826
Year 1 Jul 19 7:00,0,163.873491427879,429.874775032858
Year 1 Jul 19 8:00,0,1301.46496957433,1988.34660328931
Year 1 Jul 19 9:00,0,1626.05221218375,2335.23203585185
Year 1 Jul 19 10:00,0,1022.87071357562,2063.72717938151
Year 1 Jul 19 11:00,0,0,268.282881917347
Year 1 Jul 19 12:00,0,0,268.282881917347
Year 1 Jul 19 13:00,0,0,268.282881917347
Year 1 Jul 19 14:00,0,0,268.282881917347
Year 1 Jul 19 15:00,0,552.486996813861,268.282881917347
Year 1 Jul 19 16:00,0,595.942865468668,268.282881917347
Year 1 Jul 19 17:00,0,1337.01925789672,610.705825464329
Year 1 Jul 19 18:00,0,2081.73807871565,686.655011509517
Year 1 Jul 19 19:00,0,2480.03268029319,1031.08159047369
Year 1 Jul 19 20:00,0,2857.72787768849,2153.25902830749
Year 1 Jul 19 21:00,0,5119.046834,2229.20821435268
Year 1 Jul 19 22:00,0,4109.20209432418,2117.57226868664
Year 1 Jul 19 23:00,0,3043.52000678071,1632.39048398031
Year 1 Jul 20 0:00,0,1268.58632350529,149.24179646217
Year 1 Jul 20 1:00,0,944.857400897212,73.2926104169826
Year 1 Jul 20 2:00,0,764.253481387963,73.2926104169826
Year 1 Jul 20 3:00,0,532.058788215997,73.2926104169826
Year 1 Jul 20 4:00,0,272.441674989318,73.2926104169826
Year 1 Jul 20 5:00,0,120.078144723242,73.2926104169826
Year 1 Jul 20 6:00,0,92.4759764315403,73.2926104169826
Year 1 Jul 20 7:00,0,289.309240509157,418.078268258873
Year 1 Jul 20 8:00,0,1767.56022371175,2075.18969893181
Year 1 Jul 20 9:00,0,2218.17386592497,2422.07513149435
Year 1 Jul 20 10:00,0,1316.22397998526,2185.95929338831
Year 1 Jul 20 11:00,0,0,402.311502698136
Year 1 Jul 20 12:00,0,0,402.311502698136
Year 1 Jul 20 13:00,0,0,402.311502698136
Year 1 Jul 20 14:00,0,0,402.311502698136
Year 1 Jul 20 15:00,0,957.453767481779,402.311502698136
Year 1 Jul 20 16:00,0,909.530626558553,402.311502698136
Year 1 Jul 20 17:00,0,1619.07086643357,677.720851919031
Year 1 Jul 20 18:00,0,2267.09378366428,753.670037964219
Year 1 Jul 20 19:00,0,2401.41992423761,1007.48857692571
Year 1 Jul 20 20:00,0,2637.03849208974,2106.0735031692
Year 1 Jul 20 21:00,0,4647.40064836592,2182.02268921439
Year 1 Jul 20 22:00,0,3862.45927848355,2103.41656094939
Year 1 Jul 20 23:00,0,2948.61647147672,1677.06716828345
Year 1 Jul 21 0:00,0,1247.44866492184,189.450239483545
Year 1 Jul 21 1:00,0,1018.82751856923,73.2926104169826
Year 1 Jul 21 2:00,0,982.70746253784,73.2926104169826
Year 1 Jul 21 3:00,0,931.430911003144,73.2926104169826
Year 1 Jul 21 4:00,0,844.027485893653,73.2926104169826
Year 1 Jul 21 5:00,0,980.899275333627,73.2926104169826
Year 1 Jul 21 6:00,0,1176.28130620963,73.2926104169826
Year 1 Jul 21 7:00,0,1454.5048393834,418.078268258873
Year 1 Jul 21 8:00,0,2983.22965467132,2075.18969893181
Year 1 Jul 21 9:00,0,3176.00362745418,2227.08485999399
Year 1 Jul 21 10:00,0,1740.99529053342,1990.96902188795
Year 1 Jul 21 11:00,0,0,207.321231197771
Year 1 Jul 21 12:00,0,0,207.321231197771
Year 1 Jul 21 13:00,0,0,207.321231197771
Year 1 Jul 21 14:00,0,0,207.321231197771
Year 1 Jul 21 15:00,0,1311.64950326334,207.321231197771
Year 1 Jul 21 16:00,0,1060.01925017437,207.321231197771
Year 1 Jul 21 17:00,0,1908.33039378194,482.730580418671
Year 1 Jul 21 18:00,0,2882.78377624065,558.679766463855
Year 1 Jul 21 19:00,0,3023.43150350606,1007.48857692571
Year 1 Jul 21 20:00,0,3243.44628537603,2106.0735031692
Year 1 Jul 21 21:00,0,5962.22330369951,2182.02268921439
Year 1 Jul 21 22:00,0,5114.62582763116,2103.41656094939
Year 1 Jul 21 23:00,0,4214.86394706932,1677.06716828345
Year 1 Jul 22 0:00,0,2011.48682555099,189.450239483545
Year 1 Jul 22 1:00,0,1564.91972573496,73.2926104169826
Year 1 Jul 22 2:00,0,1262.98825788113,73.2926104169826
Year 1 Jul 22 3:00,0,1094.60368677584,73.2926104169826
Year 1 Jul 22 4:00,0,1033.97463316505,73.2926104169826
Year 1 Jul 22 5:00,0,1222.38495173678,73.2926104169826
Year 1 Jul 22 6:00,0,1315.2892449901,73.2926104169826
Year 1 Jul 22 7:00,0,1282.74366791775,429.874775032858
Year 1 Jul 22 8:00,0,2380.09559527313,1988.34660328931
Year 1 Jul 22 9:00,0,2383.21678583137,2335.23203585185
Year 1 Jul 22 10:00,0,1153.74207089773,2063.72717938151
Year 1 Jul 22 11:00,0,0,268.282881917347
Year 1 Jul 22 12:00,0,0,268.282881917347
Year 1 Jul 22 13:00,0,0,268.282881917347
Year 1 Jul 22 14:00,0,0,268.282881917347
Year 1 Jul 22 15:00,0,430.134387739774,268.282881917347
Year 1 Jul 22 16:00,0,445.993418290602,268.282881917347
Year 1 Jul 22 17:00,0,817.453943156216,610.705825464329
Year 1 Jul 22 18:00,0,1117.51993890156,686.655011509517
Year 1 Jul 22 19:00,0,1516.55757416963,1031.08159047369
Year 1 Jul 22 20:00,0,1864.88866392637,2153.25902830749
Year 1 Jul 22 21:00,0,3040.24829803459,2229.20821435268
Year 1 Jul 22 22:00,0,2902.51471293398,2117.57226868664
Year 1 Jul 22 23:00,0,2186.27957223631,1632.39048398031
Year 1 Jul 23 0:00,0,771.049355746176,149.24179646217
Year 1 Jul 23 1:00,0,543.913936196825,73.2926104169826
Year 1 Jul 23 2:00,0,454.702838587074,73.2926104169826
Year 1 Jul 23 3:00,0,351.496722033261,73.2926104169826
Year 1 Jul 23 4:00,0,260.58067255463,73.2926104169826
Year 1 Jul 23 5:00,0,223.458968412962,73.2926104169826
Year 1 Jul 23 6:00,0,275.971721403356,73.2926104169826
Year 1 Jul 23 7:00,0,494.841119985079,429.874775032858
Year 1 Jul 23 8:00,0,2050.82174551875,1988.34660328931
Year 1 Jul 23 9:00,0,2213.01956339276,2335.23203585185
Year 1 Jul 23 10:00,0,1160.70111658029,2063.72717938151
Year 1 Jul 23 11:00,0,0,268.282881917347
Year 1 Jul 23 12:00,0,0,268.282881917347
Year 1 Jul 23 13:00,0,0,268.282881917347
Year 1 Jul 23 14:00,0,0,268.282881917347
Year 1 Jul 23 15:00,0,586.153103553275,268.282881917347
Year 1 Jul 23 16:00,0,684.937067053411,268.282881917347
Year 1 Jul 23 17:00,0,1280.73973132887,610.705825464329
Year 1 Jul 23 18:00,0,1796.1069644121,686.655011509517
Year 1 Jul 23 19:00,0,2104.59080708411,1031.08159047369
Year 1 Jul 23 20:00,0,2423.44848181157,2153.25902830749
Year 1 Jul 23 21:00,0,4292.46732415282,2229.20821435268
Year 1 Jul 23 22:00,0,3662.40584155882,2117.57226868664
Year 1 Jul 23 23:00,0,2747.43871954252,1632.39048398031
Year 1 Jul 24 0:00,0,1115.33090349321,149.24179646217
Year 1 Jul 24 1:00,0,859.171970480554,73.2926104169826
Year 1 Jul 24 2:00,0,795.065962652185,73.2926104169826
Year 1 Jul 24 3:00,0,710.904582647568,73.2926104169826
Year 1 Jul 24 4:00,0,596.161223838872,73.2926104169826
Year 1 Jul 24 5:00,0,622.733866627577,73.2926104169826
Year 1 Jul 24 6:00,0,690.668875456043,73.2926104169826
Year 1 Jul 24 7:00,0,891.19680257911,429.874775032858
Year 1 Jul 24 8:00,0,2460.50549282675,1988.34660328931
Year 1 Jul 24 9:00,0,2703.48198260728,2335.23203585185
Year 1 Jul 24 10:00,0,1487.27167294377,2063.72717938151
Year 1 Jul 24 11:00,0,0,268.282881917347
Year 1 Jul 24 12:00,0,0,268.282881917347
Year 1 Jul 24 13:00,0,0,268.282881917347
Year 1 Jul 24 14:00,0,0,268.282881917347
Year 1 Jul 24 15:00,0,640.391100087851,268.282881917347
